X,Y
0.362957,0.583143
0.363585,0.584158
0.364221,0.585168
0.364865,0.586174
0.365517,0.587175
0.366177,0.588172
0.366844,0.589164
0.36752,0.590152
0.368204,0.591134
0.368896,0.592111
0.369595,0.593084
0.370303,0.59405
0.371018,0.595012
0.371742,0.595968
0.372473,0.596918
0.373212,0.597862
0.37396,0.598801
0.374715,0.599733
0.375478,0.600659
0.376249,0.601579
0.377028,0.602493
0.377815,0.6034
0.37861,0.604301
0.379413,0.605194
0.380224,0.606081
0.381043,0.606961
0.381869,0.607834
0.382704,0.608699
0.383547,0.609558
0.384397,0.610408
0.385256,0.611251
0.386122,0.612087
0.386997,0.612914
0.387879,0.613734
0.38877,0.614545
0.389668,0.615349
0.390574,0.616144
0.391488,0.61693
0.39241,0.617709
0.39334,0.618479
0.394277,0.619241
0.395221,0.619995
0.396172,0.62074
0.397131,0.621478
0.398097,0.622207
0.39907,0.622929
0.400049,0.623642
0.401035,0.624348
0.402028,0.625045
0.403027,0.625734
0.404033,0.626416
0.405044,0.62709
0.406062,0.627756
0.407086,0.628414
0.408115,0.629064
0.409151,0.629706
0.410192,0.630341
0.411238,0.630968
0.41229,0.631588
0.413347,0.6322
0.414409,0.632804
0.415477,0.633401
0.416549,0.63399
0.417626,0.634571
0.418708,0.635145
0.419794,0.635712
0.420885,0.636272
0.42198,0.636823
0.423079,0.637368
0.424182,0.637905
0.42529,0.638435
0.426401,0.638958
0.427516,0.639474
0.428634,0.639982
0.429756,0.640483
0.430882,0.640977
0.43201,0.641464
0.433142,0.641944
0.434277,0.642417
0.435415,0.642883
0.436556,0.643342
0.437699,0.643793
0.438845,0.644238
0.439993,0.644677
0.441144,0.645108
0.442297,0.645532
0.443452,0.64595
0.444609,0.646361
0.445768,0.646765
0.44693,0.647162
0.448093,0.647553
0.449258,0.647936
0.450426,0.648313
0.451596,0.648683
0.452767,0.649047
0.453941,0.649403
0.455117,0.649753
0.456295,0.650096
0.457475,0.650432
0.458658,0.650761
0.459842,0.651084
0.461028,0.6514
0.462217,0.651709
0.463408,0.652011
0.4646,0.652306
0.465795,0.652595
0.466992,0.652877
0.468191,0.653152
0.469392,0.65342
0.470595,0.653682
0.471801,0.653936
0.473008,0.654184
0.474217,0.654425
0.475429,0.65466
0.476643,0.654887
0.477858,0.655108
0.479076,0.655322
0.480296,0.655529
0.481518,0.65573
0.482742,0.655923
0.483968,0.65611
0.485197,0.65629
0.486427,0.656463
0.48766,0.65663
0.488894,0.656789
0.490131,0.656942
0.49137,0.657088
0.492611,0.657228
0.493854,0.65736
0.495099,0.657486
0.496346,0.657605
0.497595,0.657717
0.498846,0.657822
0.5001,0.657921
0.501355,0.658012
0.502613,0.658097
